"Description","Value","Replicate.Name","Area.Value","Area.with.QC","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
NA,NA,"171030_Smp_IL2DSW5um_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DSW5um_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DSW5um_2.2nd.Inj",906,NA,206.081,4.572,0.1493584,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT_2",1181,NA,206.081,4.563,0.1957977,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2noBT_3",1316,NA,206.081,4.592,0.2147247,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT5um_1.2nd.Inj",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT5um_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT5um_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT5um_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT5um_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2WBT5um_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT0_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT0_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT0_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT05um_1",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT05um_2",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IT05um_3",0,NA,206.081,0,0,3704,"Indole 3 Lactic Acid","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Std_250nMStdinAqMatrix_1",645376,645376,206.081,4.495,41.12753,3704,"Indole 3 Lactic Acid","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinAqMatrix_2",1331548,1331548,206.082,4.504,94.38545,3704,"Indole 3 Lactic Acid","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinH2O_1",1022488,1022488,206.081,4.498,66.59454,3704,"Indole 3 Lactic Acid","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinH2O_2",2113268,2113268,206.082,4.509,125.2172,3704,"Indole 3 Lactic Acid","std",NA,NA,NA,NA,NA
NA,NA,"171013_Blk_ProcessBlk_1",0,NA,209.092,0,0,3809,"Kynurenine","blk","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Blk_ProcessBlk_2",0,NA,209.092,0,0,3809,"Kynurenine","blk","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Blk_ProcessBlk_3",8824,8824,209.092,1.22,0.2599468,3809,"Kynurenine","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_Sept29QC_1",7435,7435,209.092,1.228,0.38085,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_Sept29QC_2",26403,26403,209.092,1.236,0.9506249,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda1",21478,21478,209.092,1.231,0.7262015,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda2",25676,25676,209.092,1.229,0.8373959,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda3",32342,32342,209.092,1.229,1.030589,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda4",33016,33016,209.092,1.23,1.151532,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full1",17185,17185,209.092,1.236,0.9829854,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full2",43196,43196,209.092,1.228,2.037441,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full3",32951,32951,209.092,1.232,1.63126,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full4",39578,39578,209.092,1.234,1.67136,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half1",10123,10123,209.092,1.25,0.3569407,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half2",8667,8667,209.092,1.229,0.477499,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half3",12150,12150,209.092,1.224,0.5856275,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half4",13570,13570,209.092,1.224,0.6940281,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_DSW700m_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_DSW700m_2",2883,NA,209.092,1.228,0.1956856,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_DSW700m_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1Control_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1Control_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1Control_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1Control5um_1",69579,69579,209.092,1.236,2.811088,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1Control5um_2",142151,142151,209.092,1.236,5.526968,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1Control5um_3",276788,276788,209.092,1.237,7.03935,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1DMB_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMB_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMB_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMB5um_1",258404,258404,209.092,1.252,8.476949,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1DMB5um_2",63595,63595,209.092,1.234,2.728506,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_3",142568,142568,209.092,1.255,4.602247,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMBnoBT_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMBnoBT5um_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DMBnoBT5um_2",97585,97585,209.092,1.238,3.517023,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_3",151754,151754,209.092,1.232,5.367372,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1DSW_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DSW_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DSW_3",2085,NA,209.092,1.324,0.1412962,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1DSW5um_1",179317,179317,209.092,1.238,5.873856,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1DSW5um_2",403886,403886,209.092,1.252,13.76938,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1DSW5um_3",240473,240473,209.092,1.23,8.139602,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1noBT_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1noBT_2",2462,NA,209.092,1.233,0.1668763,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1noBT_3",8577,8577,209.092,1.232,0.4399334,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_1",80860,80860,209.092,1.23,2.962437,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_2",162493,162493,209.092,1.235,5.460041,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1noBT5um_3",318817,318817,209.092,1.236,10.80641,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171013_Smp_IL1WBT_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1WBT_2",5828,5828,209.092,1.227,0.3503059,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1WBT_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IL1WBT5um_1",25892,25892,209.092,1.232,1.031072,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_2",19783,19783,209.092,1.234,0.9616098,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_3",32185,32185,209.092,1.231,1.080079,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Smp_IT0_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IT0_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IT0_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IT05um_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Smp_IT05um_2",3073,NA,209.092,1.228,0.2091879,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IT05um_3",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Std_250nMStdinAqMatrix_1",6838052,6838052,209.092,1.236,179.7003,3809,"Kynurenine","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinAqMatrix_2",13468321,13468321,209.092,1.236,259.7287,3809,"Kynurenine","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_1",13688591,13688591,209.092,1.228,287.52,3809,"Kynurenine","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_2",33754012,33754012,209.092,1.234,591.4396,3809,"Kynurenine","std",NA,NA,NA,NA,NA
NA,NA,"171030_Blk_ProcessBlk_1",1302,NA,209.092,1.131,0.08513824,3809,"Kynurenine","blk","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Blk_ProcessBlk_2",2288,NA,209.092,1.221,0.1372371,3809,"Kynurenine","blk","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Blk_ProcessBlk_3",11841,11841,209.092,1.225,0.3515517,3809,"Kynurenine","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_Sept29QC_1",22646,22646,209.092,1.231,0.7962311,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_Sept29QC_2",20268,20268,209.092,1.228,0.8375038,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda1",8235,8235,209.092,1.234,0.3069945,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda2",17315,17315,209.092,1.232,0.5841596,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda3",28940,28940,209.092,1.233,0.9795045,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda4",14499,14499,209.092,1.232,0.4777003,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full1",26085,26085,209.092,1.236,1.189794,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full2",20994,20994,209.092,1.229,0.9484956,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full3",21108,21108,209.092,1.224,0.8050452,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full4",25424,25424,209.092,1.239,0.9451035,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half1",3595,NA,209.092,1.225,0.1889018,3809,"Kynurenine","poo","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half2",8105,8105,209.092,1.243,0.4127891,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half3",3859,NA,209.092,1.227,0.1986274,3809,"Kynurenine","poo","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half4",7776,7776,209.092,1.24,0.3533995,3809,"Kynurenine","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_DSW700m_1",1845,NA,209.092,1.184,0.1224743,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_DSW700m_2",1569,NA,209.092,1.36,0.103869,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_DSW700m_3",1465,NA,209.092,1.275,0.09678415,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2Control_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2Control_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2Control_3",1662,NA,209.092,1.231,0.1107462,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2Control5um_1",25035,25035,209.092,1.235,0.9633817,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2Control5um_2",32800,32800,209.092,1.236,1.291584,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2Control5um_3",68541,68541,209.092,1.23,2.654771,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMB_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DMB_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DMB_3",2118,NA,209.092,1.253,0.1091999,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DMB5um_1",118085,118085,209.092,1.254,3.646623,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_1.2nd.Inj",57616,57616,209.092,1.234,2.205914,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_2",43032,43032,209.092,1.233,1.493772,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_3",67760,67760,209.092,1.233,2.54519,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_1",1859,NA,209.092,1.28,0.123819,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DMBnoBT_2",3984,NA,209.092,1.152,0.1521766,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_3",2193,NA,209.092,1.232,0.1471564,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DMBnoBT5um_1",31232,31232,209.092,1.232,1.123055,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_2",52548,52548,209.092,1.234,1.700562,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_3",46025,46025,209.092,1.237,1.821787,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DSW_1",1620,NA,209.092,1.196,0.1082101,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DSW_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2DSW_3",3461,NA,209.092,1.227,0.1813795,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_1",89522,89522,209.092,1.231,3.521803,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_2",300702,300702,209.093,1.258,6.769068,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2DSW5um_2.2nd.Inj",131703,131703,209.092,1.234,4.231551,3809,"Kynurenine","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_3",221348,221348,209.093,1.233,8.099426,3809,"Kynurenine","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2noBT_1",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171030_Smp_IL2noBT_2",0,NA,209.092,0,0,3809,"Kynurenine","smp","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
